provinsi,jenis,daerah,tahun,periode,gk,kategori,kategori_encoded
JAWA TENGAH,MAKANAN,PERDESAANPERKOTAAN,2020,MARET,294095.0,Menengah Rendah,1
JAWA TENGAH,MAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,296697.0,Menengah Rendah,1
JAWA TENGAH,MAKANAN,PERKOTAAN,2021,MARET,307367.0,Menengah Rendah,1
JAWA TENGAH,MAKANAN,PERKOTAAN,2021,SEPTEMBER,316590.0,Menengah Rendah,1
JAWA TENGAH,MAKANAN,PERKOTAAN,2022,MARET,328539.0,Menengah Rendah,1
JAWA TENGAH,MAKANAN,PERKOTAAN,2022,SEPTEMBER,350614.0,Menengah Rendah,1
JAWA TENGAH,MAKANAN,PERDESAAN,2021,MARET,302894.0,Menengah Rendah,1
JAWA TENGAH,MAKANAN,PERDESAAN,2021,SEPTEMBER,318487.0,Menengah Rendah,1
JAWA TENGAH,MAKANAN,PERDESAAN,2022,MARET,330526.0,Menengah Rendah,1
JAWA TENGAH,MAKANAN,PERDESAAN,2022,SEPTEMBER,348420.0,Menengah Rendah,1
JAWA TENGAH,MAKANAN,PERDESAANPERKOTAAN,2021,MARET,305149.0,Menengah Rendah,1
JAWA TENGAH,MAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,317519.0,Menengah Rendah,1
JAWA TENGAH,MAKANAN,PERDESAANPERKOTAAN,2022,MARET,329511.0,Menengah Rendah,1
JAWA TENGAH,MAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,349523.0,Menengah Rendah,1
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2015,MARET,88079.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,89228.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2016,MARET,90282.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,91586.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAAN,2015,MARET,75025.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,77352.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAAN,2016,MARET,81287.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,81410.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2015,MARET,81028.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,82814.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2016,MARET,85675.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,86345.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2017,MARET,93866.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,95428.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2018,MARET,98281.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,99910.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAAN,2017,MARET,83518.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,84946.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAAN,2018,MARET,88642.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,89496.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2017,MARET,88618.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,90203.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2018,MARET,93582.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,94827.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2019,MARET,102252.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,103546.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2020,MARET,106325.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,106941.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAAN,2019,MARET,92106.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,93750.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAAN,2020,MARET,96035.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,96317.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2019,MARET,97305.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,98776.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2020,MARET,101313.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,101781.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2021,MARET,109458.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,110509.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2022,MARET,113940.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,119009.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAAN,2021,MARET,98245.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,100578.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAAN,2022,MARET,104259.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,111294.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2021,MARET,104044.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,105745.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2022,MARET,109322.0,Rendah,3
JAWA TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,115356.0,Rendah,3
JAWA TENGAH,TOTAL,PERKOTAAN,2013,MARET,254800.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERKOTAAN,2013,SEPTEMBER,268397.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERKOTAAN,2014,MARET,279036.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERKOTAAN,2014,SEPTEMBER,286014.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERDESAAN,2013,MARET,235202.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERDESAAN,2013,SEPTEMBER,256368.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERDESAAN,2014,MARET,267991.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERDESAAN,2014,SEPTEMBER,277802.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERKOTAAN,2015,MARET,299011.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERKOTAAN,2015,SEPTEMBER,308163.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERKOTAAN,2016,MARET,315269.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERKOTAAN,2016,SEPTEMBER,322799.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERDESAAN,2015,MARET,296864.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERDESAAN,2015,SEPTEMBER,310295.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERDESAAN,2016,MARET,319188.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERDESAAN,2016,SEPTEMBER,322489.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERDESAANPERKOTAAN,2015,MARET,297851.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERDESAANPERKOTAAN,2015,SEPTEMBER,309315.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERDESAANPERKOTAAN,2016,MARET,317348.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERDESAANPERKOTAAN,2016,SEPTEMBER,322748.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERKOTAAN,2017,MARET,334522.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERKOTAAN,2017,SEPTEMBER,339692.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERKOTAAN,2018,MARET,353240.0,Menengah,0
JAWA TENGAH,TOTAL,PERKOTAAN,2018,SEPTEMBER,359526.0,Menengah,0
JAWA TENGAH,TOTAL,PERDESAAN,2017,MARET,331673.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERDESAAN,2017,SEPTEMBER,337657.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERDESAAN,2018,MARET,348206.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERDESAAN,2018,SEPTEMBER,355306.0,Menengah,0
JAWA TENGAH,TOTAL,PERDESAANPERKOTAAN,2017,MARET,333224.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERDESAANPERKOTAAN,2017,SEPTEMBER,338815.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERDESAANPERKOTAAN,2018,MARET,350875.0,Menengah Rendah,1
JAWA TENGAH,TOTAL,PERDESAANPERKOTAAN,2018,SEPTEMBER,357599.0,Menengah,0
JAWA TENGAH,TOTAL,PERKOTAAN,2019,MARET,372882.0,Menengah,0
JAWA TENGAH,TOTAL,PERKOTAAN,2019,SEPTEMBER,387646.0,Menengah,0
JAWA TENGAH,TOTAL,PERKOTAAN,2020,MARET,401771.0,Menengah,0
JAWA TENGAH,TOTAL,PERKOTAAN,2020,SEPTEMBER,404451.0,Menengah,0
JAWA TENGAH,TOTAL,PERDESAAN,2019,MARET,365607.0,Menengah,0
JAWA TENGAH,TOTAL,PERDESAAN,2019,SEPTEMBER,376099.0,Menengah,0
JAWA TENGAH,TOTAL,PERDESAAN,2020,MARET,388796.0,Menengah,0
JAWA TENGAH,TOTAL,PERDESAAN,2020,SEPTEMBER,392216.0,Menengah,0
JAWA TENGAH,TOTAL,PERDESAANPERKOTAAN,2019,MARET,369385.0,Menengah,0
JAWA TENGAH,TOTAL,PERDESAANPERKOTAAN,2019,SEPTEMBER,381993.0,Menengah,0
JAWA TENGAH,TOTAL,PERDESAANPERKOTAAN,2020,MARET,395408.0,Menengah,0
JAWA TENGAH,TOTAL,PERDESAANPERKOTAAN,2020,SEPTEMBER,398478.0,Menengah,0
JAWA TENGAH,TOTAL,PERKOTAAN,2021,MARET,416825.0,Menengah,0
JAWA TENGAH,TOTAL,PERKOTAAN,2021,SEPTEMBER,427099.0,Menengah,0
JAWA TENGAH,TOTAL,PERKOTAAN,2022,MARET,442479.0,Menengah,0
JAWA TENGAH,TOTAL,PERKOTAAN,2022,SEPTEMBER,469623.0,Menengah,0
JAWA TENGAH,TOTAL,PERDESAAN,2021,MARET,401139.0,Menengah,0
JAWA TENGAH,TOTAL,PERDESAAN,2021,SEPTEMBER,419064.0,Menengah,0
JAWA TENGAH,TOTAL,PERDESAAN,2022,MARET,434785.0,Menengah,0
JAWA TENGAH,TOTAL,PERDESAAN,2022,SEPTEMBER,459714.0,Menengah,0
JAWA TENGAH,TOTAL,PERDESAANPERKOTAAN,2021,MARET,409193.0,Menengah,0
JAWA TENGAH,TOTAL,PERDESAANPERKOTAAN,2021,SEPTEMBER,423264.0,Menengah,0
JAWA TENGAH,TOTAL,PERDESAANPERKOTAAN,2022,MARET,438833.0,Menengah,0
JAWA TENGAH,TOTAL,PERDESAANPERKOTAAN,2022,SEPTEMBER,464879.0,Menengah,0
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2015,MARET,238042.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2015,SEPTEMBER,249320.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2016,MARET,254284.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2016,SEPTEMBER,257677.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAAN,2015,MARET,236342.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAAN,2015,SEPTEMBER,241725.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAAN,2016,MARET,246960.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAAN,2016,SEPTEMBER,250244.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAANPERKOTAAN,2015,MARET,237473.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,246776.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAANPERKOTAAN,2016,MARET,252284.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,255304.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2017,MARET,270924.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2017,SEPTEMBER,290650.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2018,MARET,301252.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2018,SEPTEMBER,305494.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAAN,2017,MARET,260248.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAAN,2017,SEPTEMBER,262952.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAAN,2018,MARET,270706.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAAN,2018,SEPTEMBER,271414.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAANPERKOTAAN,2017,MARET,267500.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,282639.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAANPERKOTAAN,2018,MARET,292472.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,296077.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2019,MARET,323635.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2019,SEPTEMBER,338723.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2020,MARET,350055.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2020,SEPTEMBER,350253.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAAN,2019,MARET,279124.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAAN,2019,SEPTEMBER,286565.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAAN,2020,MARET,296144.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAAN,2020,SEPTEMBER,296654.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAANPERKOTAAN,2019,MARET,310947.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,322999.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAANPERKOTAAN,2020,MARET,334461.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,335262.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2021,MARET,366206.0,Menengah,0
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2021,SEPTEMBER,370047.0,Menengah,0
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2022,MARET,392290.0,Menengah,0
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2022,SEPTEMBER,412821.0,Menengah,0
DI YOGYAKARTA,MAKANAN,PERDESAAN,2021,MARET,304443.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAAN,2021,SEPTEMBER,325101.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAAN,2022,MARET,338551.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAAN,2022,SEPTEMBER,352689.0,Menengah,0
DI YOGYAKARTA,MAKANAN,PERDESAANPERKOTAAN,2021,MARET,350057.0,Menengah Rendah,1
DI YOGYAKARTA,MAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,358285.0,Menengah,0
DI YOGYAKARTA,MAKANAN,PERDESAANPERKOTAAN,2022,MARET,378902.0,Menengah,0
DI YOGYAKARTA,MAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,398363.0,Menengah,0
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2015,MARET,109745.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,110150.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2016,MARET,110502.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,112832.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2015,MARET,75907.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,82662.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2016,MARET,84348.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,86986.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAANPERKOTAAN,2015,MARET,98413.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,100945.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAANPERKOTAAN,2016,MARET,101800.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,104865.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2017,MARET,114383.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,122981.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2018,MARET,125328.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,126522.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2017,MARET,87813.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,89909.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2018,MARET,95550.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,98191.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAANPERKOTAAN,2017,MARET,106508.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,113632.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAANPERKOTAAN,2018,MARET,117272.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,118822.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2019,MARET,128992.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,133943.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2020,MARET,137118.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,138208.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2019,MARET,99749.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,106183.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2020,MARET,107028.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,107382.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAANPERKOTAAN,2019,MARET,121079.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,126486.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAANPERKOTAAN,2020,MARET,129019.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,130166.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2021,MARET,140801.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,147305.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2022,MARET,151531.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,161094.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2021,MARET,109797.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,113311.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2022,MARET,117032.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,128078.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAANPERKOTAAN,2021,MARET,132798.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,138620.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAANPERKOTAAN,2022,MARET,142770.0,Rendah,3
DI YOGYAKARTA,NONMAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,152979.0,Rendah,3
DI YOGYAKARTA,TOTAL,PERKOTAAN,2013,MARET,297391.0,Menengah Rendah,1
DI YOGYAKARTA,TOTAL,PERKOTAAN,2013,SEPTEMBER,317925.0,Menengah Rendah,1
DI YOGYAKARTA,TOTAL,PERKOTAAN,2014,MARET,327273.0,Menengah Rendah,1
DI YOGYAKARTA,TOTAL,PERKOTAAN,2014,SEPTEMBER,333561.0,Menengah Rendah,1
DI YOGYAKARTA,TOTAL,PERDESAAN,2013,MARET,256558.0,Menengah Rendah,1
DI YOGYAKARTA,TOTAL,PERDESAAN,2013,SEPTEMBER,275786.0,Menengah Rendah,1
DI YOGYAKARTA,TOTAL,PERDESAAN,2014,MARET,286137.0,Menengah Rendah,1
DI YOGYAKARTA,TOTAL,PERDESAAN,2014,SEPTEMBER,296429.0,Menengah Rendah,1
DI YOGYAKARTA,TOTAL,PERKOTAAN,2015,MARET,347787.0,Menengah Rendah,1
DI YOGYAKARTA,TOTAL,PERKOTAAN,2015,SEPTEMBER,359470.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERKOTAAN,2016,MARET,364786.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERKOTAAN,2016,SEPTEMBER,370510.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERDESAAN,2015,MARET,312249.0,Menengah Rendah,1
DI YOGYAKARTA,TOTAL,PERDESAAN,2015,SEPTEMBER,324386.0,Menengah Rendah,1
DI YOGYAKARTA,TOTAL,PERDESAAN,2016,MARET,331308.0,Menengah Rendah,1
DI YOGYAKARTA,TOTAL,PERDESAAN,2016,SEPTEMBER,337230.0,Menengah Rendah,1
DI YOGYAKARTA,TOTAL,PERDESAANPERKOTAAN,2015,MARET,335886.0,Menengah Rendah,1
DI YOGYAKARTA,TOTAL,PERDESAANPERKOTAAN,2015,SEPTEMBER,347721.0,Menengah Rendah,1
DI YOGYAKARTA,TOTAL,PERDESAANPERKOTAAN,2016,MARET,354084.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERDESAANPERKOTAAN,2016,SEPTEMBER,360169.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERKOTAAN,2017,MARET,385308.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERKOTAAN,2017,SEPTEMBER,413631.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERKOTAAN,2018,MARET,426580.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERKOTAAN,2018,SEPTEMBER,432018.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERDESAAN,2017,MARET,348061.0,Menengah Rendah,1
DI YOGYAKARTA,TOTAL,PERDESAAN,2017,SEPTEMBER,352861.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERDESAAN,2018,MARET,366256.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERDESAAN,2018,SEPTEMBER,369606.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERDESAANPERKOTAAN,2017,MARET,374008.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERDESAANPERKOTAAN,2017,SEPTEMBER,396271.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERDESAANPERKOTAAN,2018,MARET,409744.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERDESAANPERKOTAAN,2018,SEPTEMBER,414899.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERKOTAAN,2019,MARET,452628.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERKOTAAN,2019,SEPTEMBER,472666.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERKOTAAN,2020,MARET,487173.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERKOTAAN,2020,SEPTEMBER,488461.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERDESAAN,2019,MARET,378873.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERDESAAN,2019,SEPTEMBER,392748.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERDESAAN,2020,MARET,403173.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERDESAAN,2020,SEPTEMBER,404035.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERDESAANPERKOTAAN,2019,MARET,432026.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERDESAANPERKOTAAN,2019,SEPTEMBER,449485.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERDESAANPERKOTAAN,2020,MARET,463480.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERDESAANPERKOTAAN,2020,SEPTEMBER,465428.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERKOTAAN,2021,MARET,507007.0,Menengah Tinggi,2
DI YOGYAKARTA,TOTAL,PERKOTAAN,2021,SEPTEMBER,517353.0,Menengah Tinggi,2
DI YOGYAKARTA,TOTAL,PERKOTAAN,2022,MARET,543821.0,Menengah Tinggi,2
DI YOGYAKARTA,TOTAL,PERKOTAAN,2022,SEPTEMBER,573915.0,Menengah Tinggi,2
DI YOGYAKARTA,TOTAL,PERDESAAN,2021,MARET,414240.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERDESAAN,2021,SEPTEMBER,438412.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERDESAAN,2022,MARET,455583.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERDESAAN,2022,SEPTEMBER,480767.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERDESAANPERKOTAAN,2021,MARET,482855.0,Menengah,0
DI YOGYAKARTA,TOTAL,PERDESAANPERKOTAAN,2021,SEPTEMBER,496905.0,Menengah,0
